# CaFe Systematics Cuts File
# 
# Header Definitions: 
# entry           : entry to identify each of the gaussian random-generated cuts below
# Q2_min,max      : 4-momentum transfer (MF,SRC) [GeV^2] 
# Em_min,max_mf   : Missing Energy (MF) [GeV] 
# Pm_min,max_mf   : Missing Momentum (MF) [GeV/c] 
# xbj_min,max     : x-bjorken (SRC) 
# thrq_min,max    : recoil nucleon angle relative to q-vector (SRC) [deg] 
# Pm_min,max_src  : Missing Momentum (SRC) [GeV/c] 
# hms/shms_coll   : HMS/SHMS collimator scale factor cut variation
# entry,Q2_min,Q2_max,Em_min_mf,Em_max_mf,Pm_min_mf,Pm_max_mf,xbj_min,xbj_max,thrq_min,thrq_max,Pm_min_src,Pm_max_src, hms_coll, shms_coll
8882,1.800, 100.000, -0.020,0.088,0.000,0.275,1.302,100.000,0.000,39.217,0.363,0.711,0.886,0.972 
8883,1.800, 100.000, -0.020,0.087,0.000,0.278,1.190,100.000,0.000,39.041,0.389,0.678,1.047,1.030 
8884,1.800, 100.000, -0.020,0.090,0.000,0.253,1.228,100.000,0.000,37.631,0.381,0.624,0.955,1.048 
8885,1.800, 100.000, -0.020,0.090,0.000,0.253,1.164,100.000,0.000,40.454,0.384,0.740,1.042,1.059 
8886,1.800, 100.000, -0.020,0.091,0.000,0.288,1.219,100.000,0.000,40.752,0.361,0.748,0.945,1.044 
8887,1.800, 100.000, -0.020,0.088,0.000,0.283,1.210,100.000,0.000,40.413,0.384,0.680,1.027,1.059 
8888,1.800, 100.000, -0.020,0.093,0.000,0.261,1.247,100.000,0.000,43.698,0.389,0.693,1.069,0.974 
8889,1.800, 100.000, -0.020,0.085,0.000,0.268,1.139,100.000,0.000,40.568,0.377,0.682,1.007,0.888 
8890,1.800, 100.000, -0.020,0.089,0.000,0.252,1.240,100.000,0.000,39.837,0.384,0.710,1.056,1.075 
8891,1.800, 100.000, -0.020,0.094,0.000,0.280,1.195,100.000,0.000,40.906,0.358,0.757,1.030,0.931 
8892,1.800, 100.000, -0.020,0.092,0.000,0.272,1.163,100.000,0.000,39.816,0.392,0.670,0.935,0.972 
8893,1.800, 100.000, -0.020,0.092,0.000,0.281,1.250,100.000,0.000,37.507,0.380,0.747,1.038,0.932 
8894,1.800, 100.000, -0.020,0.092,0.000,0.263,1.211,100.000,0.000,40.289,0.371,0.725,0.981,1.043 
8895,1.800, 100.000, -0.020,0.091,0.000,0.258,1.227,100.000,0.000,40.116,0.375,0.606,0.973,0.994 
8896,1.800, 100.000, -0.020,0.092,0.000,0.288,1.282,100.000,0.000,40.889,0.349,0.641,0.951,0.943 
8897,1.800, 100.000, -0.020,0.090,0.000,0.261,1.106,100.000,0.000,42.678,0.378,0.716,1.056,0.957 
8898,1.800, 100.000, -0.020,0.091,0.000,0.276,1.155,100.000,0.000,36.079,0.346,0.661,1.032,1.045 
8899,1.800, 100.000, -0.020,0.088,0.000,0.264,1.222,100.000,0.000,38.453,0.384,0.702,0.941,0.998 
8900,1.800, 100.000, -0.020,0.095,0.000,0.271,1.202,100.000,0.000,40.680,0.379,0.761,0.980,0.991 
8901,1.800, 100.000, -0.020,0.087,0.000,0.267,1.203,100.000,0.000,40.728,0.376,0.734,1.001,1.070 
8902,1.800, 100.000, -0.020,0.088,0.000,0.269,1.239,100.000,0.000,44.192,0.396,0.796,1.034,1.064 
8903,1.800, 100.000, -0.020,0.092,0.000,0.262,1.184,100.000,0.000,41.092,0.391,0.705,0.985,1.019 
8904,1.800, 100.000, -0.020,0.092,0.000,0.278,1.208,100.000,0.000,37.734,0.360,0.682,1.046,0.978 
8905,1.800, 100.000, -0.020,0.086,0.000,0.276,1.243,100.000,0.000,37.905,0.360,0.707,1.084,0.967 
8906,1.800, 100.000, -0.020,0.094,0.000,0.276,1.256,100.000,0.000,42.878,0.357,0.653,0.990,1.050 
8907,1.800, 100.000, -0.020,0.092,0.000,0.267,1.230,100.000,0.000,38.470,0.349,0.750,0.996,0.981 
8908,1.800, 100.000, -0.020,0.090,0.000,0.269,1.189,100.000,0.000,44.046,0.381,0.821,0.975,0.937 
8909,1.800, 100.000, -0.020,0.089,0.000,0.285,1.169,100.000,0.000,42.688,0.385,0.700,0.973,1.000 
8910,1.800, 100.000, -0.020,0.091,0.000,0.275,1.243,100.000,0.000,43.531,0.386,0.637,1.011,1.031 
8911,1.800, 100.000, -0.020,0.092,0.000,0.265,1.243,100.000,0.000,39.460,0.365,0.736,0.994,1.082 
8912,1.800, 100.000, -0.020,0.092,0.000,0.272,1.171,100.000,0.000,39.297,0.373,0.769,0.970,1.089 
8913,1.800, 100.000, -0.020,0.092,0.000,0.276,1.229,100.000,0.000,37.512,0.368,0.663,1.025,0.946 
8914,1.800, 100.000, -0.020,0.088,0.000,0.277,1.190,100.000,0.000,37.428,0.369,0.693,0.983,1.019 
8915,1.800, 100.000, -0.020,0.090,0.000,0.254,1.124,100.000,0.000,34.460,0.370,0.725,1.018,1.011 
8916,1.800, 100.000, -0.020,0.095,0.000,0.263,1.284,100.000,0.000,40.823,0.369,0.702,1.005,1.001 
8917,1.800, 100.000, -0.020,0.093,0.000,0.267,1.218,100.000,0.000,38.657,0.371,0.734,1.050,0.870 
8918,1.800, 100.000, -0.020,0.090,0.000,0.268,1.249,100.000,0.000,42.609,0.375,0.722,1.020,0.955 
8919,1.800, 100.000, -0.020,0.092,0.000,0.266,1.299,100.000,0.000,39.220,0.384,0.701,1.006,1.057 
8920,1.800, 100.000, -0.020,0.091,0.000,0.272,1.195,100.000,0.000,39.458,0.378,0.708,0.987,0.989 
8921,1.800, 100.000, -0.020,0.093,0.000,0.273,1.207,100.000,0.000,40.337,0.373,0.733,0.971,0.958 
8922,1.800, 100.000, -0.020,0.093,0.000,0.281,1.210,100.000,0.000,41.058,0.393,0.761,0.920,0.970 
8923,1.800, 100.000, -0.020,0.093,0.000,0.265,1.215,100.000,0.000,36.980,0.385,0.706,1.053,1.024 
8924,1.800, 100.000, -0.020,0.088,0.000,0.285,1.166,100.000,0.000,39.521,0.356,0.754,0.978,0.999 
8925,1.800, 100.000, -0.020,0.087,0.000,0.274,1.155,100.000,0.000,41.716,0.383,0.697,1.016,0.967 
8926,1.800, 100.000, -0.020,0.088,0.000,0.285,1.218,100.000,0.000,38.839,0.357,0.719,0.997,0.962 
8927,1.800, 100.000, -0.020,0.087,0.000,0.262,1.165,100.000,0.000,41.894,0.385,0.716,1.006,1.018 
8928,1.800, 100.000, -0.020,0.092,0.000,0.284,1.258,100.000,0.000,38.056,0.377,0.830,1.000,0.980 
8929,1.800, 100.000, -0.020,0.089,0.000,0.268,1.271,100.000,0.000,35.269,0.389,0.721,1.051,0.991 
8930,1.800, 100.000, -0.020,0.089,0.000,0.253,1.249,100.000,0.000,38.280,0.367,0.652,1.029,0.983 
8931,1.800, 100.000, -0.020,0.093,0.000,0.278,1.224,100.000,0.000,39.526,0.363,0.798,0.991,0.983 
8932,1.800, 100.000, -0.020,0.088,0.000,0.277,1.205,100.000,0.000,41.352,0.404,0.683,1.015,0.998 
8933,1.800, 100.000, -0.020,0.088,0.000,0.266,1.164,100.000,0.000,38.177,0.376,0.663,1.032,1.023 
8934,1.800, 100.000, -0.020,0.089,0.000,0.263,1.179,100.000,0.000,41.719,0.374,0.699,0.971,0.957 
8935,1.800, 100.000, -0.020,0.089,0.000,0.259,1.181,100.000,0.000,40.794,0.397,0.744,0.944,0.986 
8936,1.800, 100.000, -0.020,0.091,0.000,0.278,1.199,100.000,0.000,43.698,0.374,0.756,0.927,1.028 
8937,1.800, 100.000, -0.020,0.089,0.000,0.283,1.110,100.000,0.000,38.624,0.360,0.672,0.986,0.979 
8938,1.800, 100.000, -0.020,0.090,0.000,0.272,1.263,100.000,0.000,41.710,0.370,0.717,0.983,0.984 
8939,1.800, 100.000, -0.020,0.094,0.000,0.263,1.118,100.000,0.000,40.100,0.378,0.668,0.996,1.031 
8940,1.800, 100.000, -0.020,0.089,0.000,0.268,1.152,100.000,0.000,40.729,0.390,0.706,1.032,0.979 
8941,1.800, 100.000, -0.020,0.089,0.000,0.264,1.134,100.000,0.000,38.651,0.348,0.699,0.993,0.950 
8942,1.800, 100.000, -0.020,0.090,0.000,0.271,1.204,100.000,0.000,40.194,0.380,0.640,0.970,0.978 
8943,1.800, 100.000, -0.020,0.094,0.000,0.264,1.227,100.000,0.000,39.650,0.385,0.650,1.023,0.996 
8944,1.800, 100.000, -0.020,0.086,0.000,0.256,1.262,100.000,0.000,40.769,0.381,0.648,1.024,1.042 
8945,1.800, 100.000, -0.020,0.088,0.000,0.281,1.257,100.000,0.000,39.242,0.389,0.640,1.009,0.983 
8946,1.800, 100.000, -0.020,0.094,0.000,0.266,1.219,100.000,0.000,39.666,0.352,0.696,0.990,0.986 
8947,1.800, 100.000, -0.020,0.088,0.000,0.263,1.192,100.000,0.000,37.944,0.375,0.661,0.975,0.960 
8948,1.800, 100.000, -0.020,0.090,0.000,0.272,1.190,100.000,0.000,41.948,0.349,0.756,1.027,0.910 
8949,1.800, 100.000, -0.020,0.090,0.000,0.277,1.243,100.000,0.000,38.901,0.358,0.628,1.007,0.964 
8950,1.800, 100.000, -0.020,0.089,0.000,0.273,1.250,100.000,0.000,38.313,0.400,0.749,0.953,1.019 
8951,1.800, 100.000, -0.020,0.092,0.000,0.285,1.119,100.000,0.000,42.455,0.370,0.679,1.038,0.989 
8952,1.800, 100.000, -0.020,0.088,0.000,0.272,1.151,100.000,0.000,41.040,0.361,0.803,1.002,1.017 
8953,1.800, 100.000, -0.020,0.091,0.000,0.269,1.294,100.000,0.000,42.239,0.366,0.730,1.039,1.003 
8954,1.800, 100.000, -0.020,0.097,0.000,0.277,1.227,100.000,0.000,38.889,0.395,0.626,0.951,1.024 
8955,1.800, 100.000, -0.020,0.095,0.000,0.278,1.191,100.000,0.000,42.732,0.381,0.775,0.996,0.969 
8956,1.800, 100.000, -0.020,0.090,0.000,0.257,1.263,100.000,0.000,38.828,0.363,0.686,0.998,0.984 
8957,1.800, 100.000, -0.020,0.091,0.000,0.263,1.261,100.000,0.000,36.365,0.353,0.679,1.028,0.931 
8958,1.800, 100.000, -0.020,0.090,0.000,0.262,1.233,100.000,0.000,35.033,0.392,0.755,1.009,0.964 
8959,1.800, 100.000, -0.020,0.083,0.000,0.283,1.196,100.000,0.000,40.685,0.354,0.735,1.011,0.969 
8960,1.800, 100.000, -0.020,0.091,0.000,0.280,1.171,100.000,0.000,43.560,0.400,0.712,0.960,0.947 
8961,1.800, 100.000, -0.020,0.092,0.000,0.244,1.217,100.000,0.000,38.410,0.370,0.729,1.004,1.061 
8962,1.800, 100.000, -0.020,0.088,0.000,0.299,1.158,100.000,0.000,39.435,0.385,0.753,0.928,1.072 
8963,1.800, 100.000, -0.020,0.090,0.000,0.276,1.135,100.000,0.000,42.988,0.379,0.686,1.018,0.993 
8964,1.800, 100.000, -0.020,0.089,0.000,0.256,1.206,100.000,0.000,40.519,0.379,0.689,0.995,0.973 
8965,1.800, 100.000, -0.020,0.083,0.000,0.254,1.130,100.000,0.000,40.654,0.359,0.742,0.949,0.993 
8966,1.800, 100.000, -0.020,0.091,0.000,0.276,1.145,100.000,0.000,38.380,0.368,0.599,1.024,1.010 
8967,1.800, 100.000, -0.020,0.093,0.000,0.261,1.188,100.000,0.000,42.248,0.373,0.690,1.052,1.045 
8968,1.800, 100.000, -0.020,0.089,0.000,0.271,1.159,100.000,0.000,35.666,0.388,0.688,1.056,0.995 
8969,1.800, 100.000, -0.020,0.089,0.000,0.276,1.280,100.000,0.000,41.408,0.361,0.716,1.023,0.957 
8970,1.800, 100.000, -0.020,0.089,0.000,0.281,1.309,100.000,0.000,40.997,0.379,0.748,0.929,0.985 
8971,1.800, 100.000, -0.020,0.086,0.000,0.283,1.153,100.000,0.000,41.748,0.360,0.725,0.982,1.019 
8972,1.800, 100.000, -0.020,0.091,0.000,0.267,1.160,100.000,0.000,39.847,0.372,0.774,1.019,0.941 
8973,1.800, 100.000, -0.020,0.096,0.000,0.287,1.244,100.000,0.000,39.869,0.384,0.740,0.959,1.040 
8974,1.800, 100.000, -0.020,0.088,0.000,0.278,1.217,100.000,0.000,38.524,0.371,0.679,1.036,0.997 
8975,1.800, 100.000, -0.020,0.095,0.000,0.293,1.170,100.000,0.000,41.490,0.388,0.756,1.019,0.997 
8976,1.800, 100.000, -0.020,0.093,0.000,0.280,1.251,100.000,0.000,39.497,0.373,0.693,0.942,0.967 
8977,1.800, 100.000, -0.020,0.092,0.000,0.271,1.291,100.000,0.000,42.526,0.352,0.743,0.994,0.979 
8978,1.800, 100.000, -0.020,0.094,0.000,0.285,1.250,100.000,0.000,36.608,0.384,0.770,0.980,0.979 
8979,1.800, 100.000, -0.020,0.083,0.000,0.284,1.311,100.000,0.000,38.632,0.375,0.721,1.034,1.017 
8980,1.800, 100.000, -0.020,0.090,0.000,0.272,1.176,100.000,0.000,41.049,0.379,0.814,1.015,1.018 
8981,1.800, 100.000, -0.020,0.088,0.000,0.283,1.220,100.000,0.000,44.241,0.370,0.604,1.060,0.964 
8982,1.800, 100.000, -0.020,0.092,0.000,0.276,1.235,100.000,0.000,42.950,0.342,0.767,1.018,0.945 
8983,1.800, 100.000, -0.020,0.091,0.000,0.282,1.219,100.000,0.000,36.817,0.367,0.630,1.023,0.937 
8984,1.800, 100.000, -0.020,0.085,0.000,0.267,1.087,100.000,0.000,39.632,0.364,0.785,1.056,1.025 
8985,1.800, 100.000, -0.020,0.095,0.000,0.259,1.287,100.000,0.000,41.070,0.385,0.694,0.986,1.067 
8986,1.800, 100.000, -0.020,0.092,0.000,0.289,1.196,100.000,0.000,40.858,0.384,0.761,1.006,1.028 
8987,1.800, 100.000, -0.020,0.088,0.000,0.279,1.220,100.000,0.000,40.708,0.384,0.644,1.087,0.998 
8988,1.800, 100.000, -0.020,0.092,0.000,0.276,1.148,100.000,0.000,39.910,0.376,0.660,0.988,1.000 
8989,1.800, 100.000, -0.020,0.091,0.000,0.263,1.222,100.000,0.000,41.185,0.368,0.617,1.046,0.922 
8990,1.800, 100.000, -0.020,0.092,0.000,0.277,1.165,100.000,0.000,41.290,0.373,0.650,0.986,0.845 
8991,1.800, 100.000, -0.020,0.093,0.000,0.284,1.200,100.000,0.000,40.492,0.359,0.682,0.977,1.031 
8992,1.800, 100.000, -0.020,0.089,0.000,0.273,1.210,100.000,0.000,40.589,0.352,0.719,0.968,1.042 
8993,1.800, 100.000, -0.020,0.091,0.000,0.252,1.230,100.000,0.000,37.490,0.374,0.694,0.970,0.980 
8994,1.800, 100.000, -0.020,0.088,0.000,0.287,1.124,100.000,0.000,41.498,0.370,0.724,0.953,1.033 
8995,1.800, 100.000, -0.020,0.093,0.000,0.275,1.226,100.000,0.000,38.092,0.376,0.702,1.013,0.955 
8996,1.800, 100.000, -0.020,0.092,0.000,0.256,1.258,100.000,0.000,41.325,0.379,0.662,0.998,1.019 
8997,1.800, 100.000, -0.020,0.091,0.000,0.267,1.090,100.000,0.000,42.078,0.370,0.699,1.016,1.048 
8998,1.800, 100.000, -0.020,0.093,0.000,0.275,1.241,100.000,0.000,40.176,0.384,0.603,1.006,1.000 
8999,1.800, 100.000, -0.020,0.091,0.000,0.257,1.146,100.000,0.000,37.967,0.373,0.648,0.980,1.015 
9000,1.800, 100.000, -0.020,0.089,0.000,0.266,1.104,100.000,0.000,38.666,0.392,0.715,1.018,0.968 
9001,1.800, 100.000, -0.020,0.090,0.000,0.253,1.184,100.000,0.000,40.636,0.382,0.619,1.012,1.071 
9002,1.800, 100.000, -0.020,0.092,0.000,0.268,1.213,100.000,0.000,37.326,0.395,0.630,0.971,1.004 
9003,1.800, 100.000, -0.020,0.092,0.000,0.251,1.247,100.000,0.000,37.569,0.385,0.755,1.026,1.017 
9004,1.800, 100.000, -0.020,0.088,0.000,0.271,1.159,100.000,0.000,35.991,0.366,0.734,0.940,1.026 
9005,1.800, 100.000, -0.020,0.097,0.000,0.269,1.288,100.000,0.000,41.778,0.396,0.664,0.985,1.020 
9006,1.800, 100.000, -0.020,0.086,0.000,0.267,1.184,100.000,0.000,41.561,0.364,0.610,1.026,0.940 
9007,1.800, 100.000, -0.020,0.091,0.000,0.267,1.179,100.000,0.000,39.280,0.347,0.712,0.999,0.916 
9008,1.800, 100.000, -0.020,0.090,0.000,0.273,1.281,100.000,0.000,44.125,0.354,0.770,0.995,0.985 
9009,1.800, 100.000, -0.020,0.096,0.000,0.260,1.188,100.000,0.000,42.458,0.375,0.734,0.980,1.036 
9010,1.800, 100.000, -0.020,0.087,0.000,0.253,1.205,100.000,0.000,40.394,0.364,0.644,1.088,0.962 
9011,1.800, 100.000, -0.020,0.089,0.000,0.249,1.164,100.000,0.000,42.026,0.360,0.660,1.013,0.999 
9012,1.800, 100.000, -0.020,0.094,0.000,0.265,1.145,100.000,0.000,40.012,0.379,0.732,1.109,0.956 
9013,1.800, 100.000, -0.020,0.088,0.000,0.285,1.201,100.000,0.000,40.480,0.376,0.663,1.021,0.940 
9014,1.800, 100.000, -0.020,0.090,0.000,0.261,1.216,100.000,0.000,41.579,0.363,0.805,0.969,1.022 
9015,1.800, 100.000, -0.020,0.085,0.000,0.267,1.285,100.000,0.000,38.373,0.415,0.663,1.044,1.017 
9016,1.800, 100.000, -0.020,0.091,0.000,0.269,1.178,100.000,0.000,36.248,0.362,0.711,0.973,1.002 
9017,1.800, 100.000, -0.020,0.093,0.000,0.276,1.218,100.000,0.000,37.961,0.373,0.653,0.966,0.921 
9018,1.800, 100.000, -0.020,0.092,0.000,0.263,1.149,100.000,0.000,38.963,0.386,0.729,0.974,0.970 
9019,1.800, 100.000, -0.020,0.091,0.000,0.277,1.150,100.000,0.000,43.855,0.388,0.698,0.965,1.003 
9020,1.800, 100.000, -0.020,0.091,0.000,0.265,1.113,100.000,0.000,42.628,0.351,0.635,1.022,0.846 
9021,1.800, 100.000, -0.020,0.089,0.000,0.263,1.279,100.000,0.000,39.998,0.390,0.735,0.996,1.045 
9022,1.800, 100.000, -0.020,0.090,0.000,0.278,1.260,100.000,0.000,37.837,0.392,0.699,0.967,0.964 
9023,1.800, 100.000, -0.020,0.088,0.000,0.280,1.218,100.000,0.000,41.303,0.353,0.748,0.984,0.954 
9024,1.800, 100.000, -0.020,0.089,0.000,0.279,1.164,100.000,0.000,44.273,0.367,0.665,1.020,0.924 
9025,1.800, 100.000, -0.020,0.095,0.000,0.260,1.194,100.000,0.000,41.615,0.384,0.722,1.027,0.986 
9026,1.800, 100.000, -0.020,0.092,0.000,0.264,1.262,100.000,0.000,42.810,0.398,0.688,0.950,0.939 
9027,1.800, 100.000, -0.020,0.093,0.000,0.284,1.205,100.000,0.000,38.343,0.372,0.773,1.016,1.039 
9028,1.800, 100.000, -0.020,0.088,0.000,0.278,1.149,100.000,0.000,37.133,0.372,0.687,1.017,0.971 
9029,1.800, 100.000, -0.020,0.092,0.000,0.271,1.205,100.000,0.000,37.096,0.358,0.816,0.969,1.035 
9030,1.800, 100.000, -0.020,0.091,0.000,0.263,1.163,100.000,0.000,37.551,0.394,0.657,1.007,1.026 
9031,1.800, 100.000, -0.020,0.090,0.000,0.256,1.252,100.000,0.000,40.684,0.381,0.675,1.019,1.016 
9032,1.800, 100.000, -0.020,0.086,0.000,0.263,1.215,100.000,0.000,40.726,0.356,0.733,1.047,0.960 
9033,1.800, 100.000, -0.020,0.087,0.000,0.277,1.276,100.000,0.000,37.314,0.382,0.699,1.029,1.046 
9034,1.800, 100.000, -0.020,0.089,0.000,0.274,1.267,100.000,0.000,38.644,0.354,0.695,1.072,1.063 
9035,1.800, 100.000, -0.020,0.086,0.000,0.272,1.230,100.000,0.000,39.117,0.376,0.611,0.975,0.938 
9036,1.800, 100.000, -0.020,0.091,0.000,0.276,1.204,100.000,0.000,38.393,0.368,0.568,1.009,0.990 
9037,1.800, 100.000, -0.020,0.092,0.000,0.272,1.131,100.000,0.000,38.970,0.368,0.739,0.988,0.897 
9038,1.800, 100.000, -0.020,0.087,0.000,0.270,1.156,100.000,0.000,38.772,0.370,0.671,0.978,0.931 
9039,1.800, 100.000, -0.020,0.088,0.000,0.268,1.116,100.000,0.000,38.569,0.373,0.791,1.065,1.071 
9040,1.800, 100.000, -0.020,0.092,0.000,0.265,1.168,100.000,0.000,42.004,0.374,0.674,1.014,0.963 
9041,1.800, 100.000, -0.020,0.091,0.000,0.260,1.195,100.000,0.000,39.345,0.370,0.718,0.894,0.987 
9042,1.800, 100.000, -0.020,0.086,0.000,0.272,1.206,100.000,0.000,42.774,0.368,0.662,1.005,0.950 
9043,1.800, 100.000, -0.020,0.087,0.000,0.276,1.181,100.000,0.000,40.476,0.375,0.718,0.973,1.099 
9044,1.800, 100.000, -0.020,0.093,0.000,0.277,1.215,100.000,0.000,42.229,0.396,0.707,1.009,1.090 
9045,1.800, 100.000, -0.020,0.090,0.000,0.261,1.160,100.000,0.000,42.982,0.346,0.737,1.091,0.979 
9046,1.800, 100.000, -0.020,0.092,0.000,0.277,1.131,100.000,0.000,41.360,0.384,0.649,0.959,0.989 
9047,1.800, 100.000, -0.020,0.091,0.000,0.253,1.247,100.000,0.000,38.301,0.395,0.761,0.965,1.008 
9048,1.800, 100.000, -0.020,0.092,0.000,0.291,1.230,100.000,0.000,41.132,0.374,0.734,0.978,1.007 
9049,1.800, 100.000, -0.020,0.091,0.000,0.255,1.169,100.000,0.000,38.869,0.406,0.612,1.011,0.965 
9050,1.800, 100.000, -0.020,0.089,0.000,0.277,1.120,100.000,0.000,40.856,0.386,0.739,1.027,1.005 
9051,1.800, 100.000, -0.020,0.091,0.000,0.278,1.171,100.000,0.000,39.852,0.381,0.704,0.929,1.073 
9052,1.800, 100.000, -0.020,0.094,0.000,0.274,1.248,100.000,0.000,40.863,0.364,0.742,1.101,1.045 
9053,1.800, 100.000, -0.020,0.091,0.000,0.267,1.226,100.000,0.000,36.018,0.380,0.693,1.068,1.000 
9054,1.800, 100.000, -0.020,0.090,0.000,0.282,1.259,100.000,0.000,40.020,0.386,0.697,1.081,0.867 
9055,1.800, 100.000, -0.020,0.083,0.000,0.262,1.175,100.000,0.000,40.393,0.380,0.636,0.996,1.013 
9056,1.800, 100.000, -0.020,0.091,0.000,0.279,1.216,100.000,0.000,42.856,0.366,0.723,0.959,0.997 
9057,1.800, 100.000, -0.020,0.092,0.000,0.270,1.206,100.000,0.000,40.736,0.376,0.620,0.974,1.014 
9058,1.800, 100.000, -0.020,0.091,0.000,0.265,1.154,100.000,0.000,42.046,0.374,0.730,0.995,0.999 
9059,1.800, 100.000, -0.020,0.091,0.000,0.267,1.252,100.000,0.000,40.002,0.369,0.721,0.995,0.990 
9060,1.800, 100.000, -0.020,0.086,0.000,0.257,1.164,100.000,0.000,37.941,0.382,0.754,0.922,1.017 
9061,1.800, 100.000, -0.020,0.088,0.000,0.260,1.152,100.000,0.000,39.751,0.357,0.770,1.026,0.978 
9062,1.800, 100.000, -0.020,0.093,0.000,0.274,1.211,100.000,0.000,41.060,0.369,0.606,0.962,1.014 
9063,1.800, 100.000, -0.020,0.092,0.000,0.273,1.192,100.000,0.000,41.779,0.375,0.756,0.987,1.017 
9064,1.800, 100.000, -0.020,0.091,0.000,0.262,1.184,100.000,0.000,39.370,0.385,0.701,0.997,1.082 
9065,1.800, 100.000, -0.020,0.093,0.000,0.279,1.148,100.000,0.000,39.540,0.372,0.678,1.019,1.086 
9066,1.800, 100.000, -0.020,0.091,0.000,0.266,1.203,100.000,0.000,38.311,0.356,0.687,1.069,1.074 
9067,1.800, 100.000, -0.020,0.090,0.000,0.285,1.143,100.000,0.000,38.536,0.372,0.658,1.049,0.926 
9068,1.800, 100.000, -0.020,0.095,0.000,0.265,1.264,100.000,0.000,37.240,0.381,0.681,0.907,0.994 
9069,1.800, 100.000, -0.020,0.092,0.000,0.271,1.178,100.000,0.000,41.393,0.371,0.664,0.955,1.023 
9070,1.800, 100.000, -0.020,0.086,0.000,0.248,1.192,100.000,0.000,42.218,0.386,0.747,0.991,0.971 
9071,1.800, 100.000, -0.020,0.092,0.000,0.275,1.195,100.000,0.000,38.380,0.383,0.681,1.053,0.927 
9072,1.800, 100.000, -0.020,0.089,0.000,0.268,1.247,100.000,0.000,42.464,0.392,0.750,0.977,1.028 
9073,1.800, 100.000, -0.020,0.090,0.000,0.265,1.169,100.000,0.000,37.862,0.382,0.637,0.984,1.010 
9074,1.800, 100.000, -0.020,0.085,0.000,0.260,1.154,100.000,0.000,37.851,0.389,0.632,1.001,1.027 
9075,1.800, 100.000, -0.020,0.094,0.000,0.268,1.111,100.000,0.000,36.787,0.374,0.775,1.000,1.056 
9076,1.800, 100.000, -0.020,0.091,0.000,0.276,1.225,100.000,0.000,41.624,0.364,0.700,0.981,1.061 
9077,1.800, 100.000, -0.020,0.090,0.000,0.278,1.246,100.000,0.000,39.296,0.373,0.742,0.953,0.948 
9078,1.800, 100.000, -0.020,0.088,0.000,0.287,1.153,100.000,0.000,42.123,0.365,0.680,0.974,1.019 
9079,1.800, 100.000, -0.020,0.093,0.000,0.265,1.201,100.000,0.000,39.349,0.350,0.753,0.998,0.949 
9080,1.800, 100.000, -0.020,0.090,0.000,0.269,1.295,100.000,0.000,43.347,0.381,0.658,0.923,1.002 
9081,1.800, 100.000, -0.020,0.089,0.000,0.270,1.148,100.000,0.000,41.435,0.361,0.782,1.011,0.956 
9082,1.800, 100.000, -0.020,0.090,0.000,0.275,1.184,100.000,0.000,40.190,0.379,0.696,0.997,0.928 
9083,1.800, 100.000, -0.020,0.088,0.000,0.288,1.081,100.000,0.000,37.843,0.375,0.717,0.978,0.974 
9084,1.800, 100.000, -0.020,0.090,0.000,0.277,1.240,100.000,0.000,40.483,0.390,0.674,1.048,0.929 
9085,1.800, 100.000, -0.020,0.088,0.000,0.261,1.208,100.000,0.000,38.552,0.364,0.625,0.994,0.983 
9086,1.800, 100.000, -0.020,0.093,0.000,0.282,1.230,100.000,0.000,42.708,0.346,0.704,0.955,1.020 
9087,1.800, 100.000, -0.020,0.091,0.000,0.271,1.162,100.000,0.000,40.355,0.375,0.695,0.946,0.963 
9088,1.800, 100.000, -0.020,0.088,0.000,0.260,1.324,100.000,0.000,39.515,0.359,0.695,1.077,1.062 
9089,1.800, 100.000, -0.020,0.088,0.000,0.289,1.183,100.000,0.000,42.868,0.364,0.690,0.963,0.962 
9090,1.800, 100.000, -0.020,0.091,0.000,0.268,1.178,100.000,0.000,35.786,0.391,0.662,1.101,1.001 
9091,1.800, 100.000, -0.020,0.090,0.000,0.268,1.159,100.000,0.000,40.338,0.368,0.640,0.981,0.961 
9092,1.800, 100.000, -0.020,0.093,0.000,0.280,1.226,100.000,0.000,39.903,0.397,0.645,0.951,0.989 
9093,1.800, 100.000, -0.020,0.091,0.000,0.273,1.200,100.000,0.000,43.081,0.396,0.711,1.013,1.053 
9094,1.800, 100.000, -0.020,0.091,0.000,0.258,1.193,100.000,0.000,37.593,0.347,0.723,0.967,0.927 
9095,1.800, 100.000, -0.020,0.093,0.000,0.259,1.143,100.000,0.000,39.431,0.397,0.732,1.074,1.060 
9096,1.800, 100.000, -0.020,0.088,0.000,0.263,1.221,100.000,0.000,35.862,0.375,0.681,1.085,1.020 
9097,1.800, 100.000, -0.020,0.091,0.000,0.271,1.129,100.000,0.000,41.215,0.393,0.704,1.037,0.966 
9098,1.800, 100.000, -0.020,0.094,0.000,0.273,1.174,100.000,0.000,42.477,0.384,0.768,0.969,0.927 
9099,1.800, 100.000, -0.020,0.087,0.000,0.268,1.177,100.000,0.000,37.983,0.385,0.629,0.987,1.024 
9100,1.800, 100.000, -0.020,0.094,0.000,0.271,1.306,100.000,0.000,39.162,0.380,0.553,0.980,1.041 
