# CaFe Systematics Cuts File
# 
# Header Definitions: 
# entry           : entry to identify each of the gaussian random-generated cuts below
# Q2_min,max      : 4-momentum transfer (MF,SRC) [GeV^2] 
# Em_min,max_mf   : Missing Energy (MF) [GeV] 
# Pm_min,max_mf   : Missing Momentum (MF) [GeV/c] 
# xbj_min,max     : x-bjorken (SRC) 
# thrq_min,max    : recoil nucleon angle relative to q-vector (SRC) [deg] 
# Pm_min,max_src  : Missing Momentum (SRC) [GeV/c] 
# hms/shms_coll   : HMS/SHMS collimator scale factor cut variation
# entry,Q2_min,Q2_max,Em_min_mf,Em_max_mf,Pm_min_mf,Pm_max_mf,xbj_min,xbj_max,thrq_min,thrq_max,Pm_min_src,Pm_max_src, hms_coll, shms_coll
663,1.844, 100.000, -0.020,0.089,0.000,0.276,1.256,100.000,0.000,39.171,0.372,0.779,0.998,1.005 
664,1.733, 100.000, -0.020,0.088,0.000,0.271,1.143,100.000,0.000,39.117,0.378,0.704,0.976,1.021 
665,1.860, 100.000, -0.020,0.091,0.000,0.271,1.123,100.000,0.000,43.219,0.367,0.679,0.996,1.084 
666,1.810, 100.000, -0.020,0.094,0.000,0.286,1.121,100.000,0.000,37.471,0.377,0.736,0.965,0.918 
667,1.729, 100.000, -0.020,0.091,0.000,0.280,1.290,100.000,0.000,42.766,0.378,0.765,0.944,0.975 
668,1.878, 100.000, -0.020,0.088,0.000,0.271,1.129,100.000,0.000,39.106,0.370,0.733,1.005,0.982 
669,1.716, 100.000, -0.020,0.091,0.000,0.265,1.151,100.000,0.000,36.212,0.380,0.772,1.026,1.017 
670,1.796, 100.000, -0.020,0.089,0.000,0.267,1.252,100.000,0.000,43.081,0.389,0.780,1.021,1.003 
671,1.757, 100.000, -0.020,0.094,0.000,0.269,1.139,100.000,0.000,38.878,0.378,0.675,0.937,0.975 
672,1.720, 100.000, -0.020,0.085,0.000,0.263,1.234,100.000,0.000,41.444,0.364,0.693,0.987,0.958 
673,1.829, 100.000, -0.020,0.093,0.000,0.276,1.199,100.000,0.000,38.706,0.371,0.652,1.062,1.063 
674,1.776, 100.000, -0.020,0.093,0.000,0.273,1.218,100.000,0.000,39.795,0.381,0.684,0.975,1.020 
675,1.788, 100.000, -0.020,0.087,0.000,0.256,1.244,100.000,0.000,39.364,0.355,0.686,1.068,1.035 
676,1.793, 100.000, -0.020,0.089,0.000,0.267,1.183,100.000,0.000,36.654,0.372,0.694,0.975,1.030 
677,1.792, 100.000, -0.020,0.088,0.000,0.276,1.293,100.000,0.000,38.752,0.387,0.652,0.969,1.055 
678,1.782, 100.000, -0.020,0.091,0.000,0.281,1.299,100.000,0.000,39.070,0.381,0.651,1.016,0.971 
679,1.864, 100.000, -0.020,0.090,0.000,0.277,1.212,100.000,0.000,39.632,0.382,0.738,0.958,0.978 
680,1.766, 100.000, -0.020,0.092,0.000,0.265,1.253,100.000,0.000,38.767,0.364,0.700,0.927,0.974 
681,1.834, 100.000, -0.020,0.093,0.000,0.278,1.176,100.000,0.000,40.084,0.362,0.657,0.979,0.876 
682,1.728, 100.000, -0.020,0.088,0.000,0.277,1.167,100.000,0.000,39.712,0.383,0.709,1.039,0.901 
683,1.779, 100.000, -0.020,0.093,0.000,0.270,1.197,100.000,0.000,39.846,0.381,0.638,1.008,0.966 
684,1.820, 100.000, -0.020,0.094,0.000,0.270,1.213,100.000,0.000,41.552,0.371,0.795,0.954,0.994 
685,1.741, 100.000, -0.020,0.087,0.000,0.282,1.177,100.000,0.000,40.809,0.366,0.676,0.944,1.010 
686,1.860, 100.000, -0.020,0.091,0.000,0.280,1.193,100.000,0.000,37.836,0.385,0.682,1.010,0.956 
687,1.753, 100.000, -0.020,0.088,0.000,0.275,1.234,100.000,0.000,40.434,0.361,0.693,1.002,1.029 
688,1.892, 100.000, -0.020,0.086,0.000,0.279,1.087,100.000,0.000,40.908,0.368,0.707,1.006,0.987 
689,1.761, 100.000, -0.020,0.089,0.000,0.263,1.235,100.000,0.000,40.180,0.382,0.664,1.048,1.003 
690,1.747, 100.000, -0.020,0.087,0.000,0.281,1.119,100.000,0.000,38.889,0.368,0.724,0.930,0.994 
691,1.814, 100.000, -0.020,0.090,0.000,0.268,1.139,100.000,0.000,42.003,0.389,0.659,1.013,1.029 
692,1.859, 100.000, -0.020,0.088,0.000,0.278,1.232,100.000,0.000,37.318,0.379,0.670,1.004,1.013 
693,1.849, 100.000, -0.020,0.086,0.000,0.285,1.243,100.000,0.000,41.298,0.382,0.701,0.945,0.976 
694,1.850, 100.000, -0.020,0.091,0.000,0.280,1.189,100.000,0.000,39.564,0.376,0.675,1.017,1.014 
695,1.753, 100.000, -0.020,0.093,0.000,0.276,1.308,100.000,0.000,35.447,0.381,0.794,1.037,1.026 
696,1.821, 100.000, -0.020,0.090,0.000,0.259,1.204,100.000,0.000,40.365,0.394,0.808,1.014,0.964 
697,1.874, 100.000, -0.020,0.090,0.000,0.273,1.246,100.000,0.000,37.175,0.371,0.726,1.054,1.017 
698,1.824, 100.000, -0.020,0.090,0.000,0.270,1.230,100.000,0.000,39.684,0.365,0.778,0.939,0.968 
699,1.751, 100.000, -0.020,0.088,0.000,0.266,1.225,100.000,0.000,38.326,0.384,0.788,0.982,0.972 
700,1.752, 100.000, -0.020,0.089,0.000,0.279,1.144,100.000,0.000,35.883,0.387,0.717,0.987,1.055 
701,1.779, 100.000, -0.020,0.096,0.000,0.278,1.211,100.000,0.000,40.043,0.370,0.786,0.996,0.971 
702,1.818, 100.000, -0.020,0.090,0.000,0.270,1.190,100.000,0.000,40.965,0.361,0.632,1.051,1.024 
703,1.900, 100.000, -0.020,0.094,0.000,0.263,1.213,100.000,0.000,37.297,0.368,0.803,1.025,0.965 
704,1.762, 100.000, -0.020,0.092,0.000,0.272,1.196,100.000,0.000,39.079,0.377,0.709,0.993,1.005 
705,1.798, 100.000, -0.020,0.092,0.000,0.268,1.266,100.000,0.000,42.674,0.392,0.679,1.003,0.965 
706,1.718, 100.000, -0.020,0.091,0.000,0.250,1.176,100.000,0.000,40.275,0.373,0.770,0.964,1.007 
707,1.819, 100.000, -0.020,0.090,0.000,0.256,1.279,100.000,0.000,41.745,0.385,0.684,0.993,0.984 
708,1.849, 100.000, -0.020,0.092,0.000,0.263,1.203,100.000,0.000,39.961,0.378,0.641,1.043,1.016 
709,1.812, 100.000, -0.020,0.093,0.000,0.282,1.215,100.000,0.000,43.523,0.361,0.803,0.993,1.021 
710,1.779, 100.000, -0.020,0.092,0.000,0.281,1.254,100.000,0.000,40.613,0.391,0.801,1.019,1.056 
711,1.718, 100.000, -0.020,0.088,0.000,0.264,1.167,100.000,0.000,38.227,0.388,0.659,1.083,1.022 
712,1.798, 100.000, -0.020,0.089,0.000,0.263,1.292,100.000,0.000,37.534,0.396,0.696,0.996,1.098 
713,1.878, 100.000, -0.020,0.091,0.000,0.273,1.179,100.000,0.000,37.531,0.385,0.682,1.020,0.930 
714,1.792, 100.000, -0.020,0.090,0.000,0.279,1.234,100.000,0.000,38.639,0.372,0.712,1.034,1.024 
715,1.837, 100.000, -0.020,0.089,0.000,0.264,1.204,100.000,0.000,39.254,0.391,0.701,0.982,1.004 
716,1.843, 100.000, -0.020,0.092,0.000,0.253,1.211,100.000,0.000,38.966,0.375,0.791,1.039,1.060 
717,1.810, 100.000, -0.020,0.092,0.000,0.268,1.178,100.000,0.000,42.393,0.387,0.695,0.980,0.982 
718,1.743, 100.000, -0.020,0.088,0.000,0.285,1.235,100.000,0.000,42.908,0.385,0.694,0.993,1.029 
719,1.778, 100.000, -0.020,0.091,0.000,0.275,1.251,100.000,0.000,41.150,0.384,0.741,1.002,0.968 
720,1.801, 100.000, -0.020,0.090,0.000,0.258,1.220,100.000,0.000,39.233,0.369,0.635,1.018,1.004 
721,1.810, 100.000, -0.020,0.088,0.000,0.247,1.196,100.000,0.000,38.337,0.373,0.668,1.097,0.965 
722,1.787, 100.000, -0.020,0.090,0.000,0.278,1.115,100.000,0.000,39.410,0.372,0.625,0.975,1.055 
723,1.847, 100.000, -0.020,0.091,0.000,0.267,1.236,100.000,0.000,43.422,0.371,0.682,1.043,1.027 
724,1.809, 100.000, -0.020,0.090,0.000,0.253,1.256,100.000,0.000,40.666,0.370,0.760,1.001,0.978 
725,1.803, 100.000, -0.020,0.085,0.000,0.268,1.170,100.000,0.000,40.623,0.377,0.670,1.018,1.048 
726,1.723, 100.000, -0.020,0.094,0.000,0.275,1.193,100.000,0.000,41.406,0.381,0.695,1.021,1.006 
727,1.810, 100.000, -0.020,0.094,0.000,0.266,1.179,100.000,0.000,36.863,0.369,0.705,0.985,1.029 
728,1.803, 100.000, -0.020,0.087,0.000,0.266,1.193,100.000,0.000,40.750,0.368,0.706,1.041,0.995 
729,1.950, 100.000, -0.020,0.094,0.000,0.272,1.276,100.000,0.000,41.158,0.382,0.666,0.949,0.964 
730,1.740, 100.000, -0.020,0.097,0.000,0.290,1.210,100.000,0.000,38.579,0.389,0.712,0.988,1.015 
731,1.826, 100.000, -0.020,0.091,0.000,0.281,1.144,100.000,0.000,38.995,0.374,0.739,1.013,0.992 
732,1.757, 100.000, -0.020,0.086,0.000,0.290,1.242,100.000,0.000,36.757,0.381,0.742,1.021,1.070 
733,1.763, 100.000, -0.020,0.088,0.000,0.276,1.145,100.000,0.000,39.516,0.373,0.711,1.072,0.998 
734,1.664, 100.000, -0.020,0.087,0.000,0.273,1.210,100.000,0.000,40.035,0.369,0.638,1.004,1.017 
735,1.839, 100.000, -0.020,0.093,0.000,0.274,1.257,100.000,0.000,40.666,0.385,0.622,0.978,1.016 
736,1.880, 100.000, -0.020,0.090,0.000,0.277,1.206,100.000,0.000,42.160,0.372,0.685,0.983,1.029 
737,1.900, 100.000, -0.020,0.089,0.000,0.277,1.314,100.000,0.000,39.083,0.371,0.688,0.986,1.024 
738,1.782, 100.000, -0.020,0.090,0.000,0.246,1.168,100.000,0.000,34.666,0.366,0.620,1.044,1.029 
739,1.795, 100.000, -0.020,0.087,0.000,0.254,1.177,100.000,0.000,38.747,0.380,0.755,1.074,1.004 
740,1.802, 100.000, -0.020,0.092,0.000,0.256,1.226,100.000,0.000,40.898,0.389,0.682,1.078,1.025 
741,1.791, 100.000, -0.020,0.095,0.000,0.274,1.184,100.000,0.000,39.898,0.375,0.709,0.995,1.005 
742,1.724, 100.000, -0.020,0.094,0.000,0.279,1.271,100.000,0.000,39.955,0.364,0.713,0.997,1.006 
743,1.791, 100.000, -0.020,0.089,0.000,0.280,1.187,100.000,0.000,39.510,0.396,0.803,0.992,0.987 
744,1.711, 100.000, -0.020,0.088,0.000,0.263,1.217,100.000,0.000,43.027,0.370,0.696,0.976,1.009 
745,1.819, 100.000, -0.020,0.088,0.000,0.289,1.176,100.000,0.000,38.276,0.373,0.699,0.914,1.018 
746,1.809, 100.000, -0.020,0.088,0.000,0.259,1.202,100.000,0.000,39.295,0.368,0.760,0.902,1.006 
747,1.803, 100.000, -0.020,0.092,0.000,0.272,1.317,100.000,0.000,39.417,0.362,0.691,0.941,1.018 
748,1.800, 100.000, -0.020,0.088,0.000,0.282,1.268,100.000,0.000,38.638,0.373,0.702,1.043,0.952 
749,1.883, 100.000, -0.020,0.089,0.000,0.295,1.193,100.000,0.000,40.127,0.382,0.773,0.955,0.932 
750,1.895, 100.000, -0.020,0.085,0.000,0.290,1.195,100.000,0.000,37.871,0.377,0.748,0.982,1.040 
751,1.707, 100.000, -0.020,0.088,0.000,0.278,1.293,100.000,0.000,37.058,0.412,0.623,0.996,1.008 
752,1.851, 100.000, -0.020,0.093,0.000,0.289,1.171,100.000,0.000,39.663,0.382,0.625,0.990,1.014 
753,1.814, 100.000, -0.020,0.089,0.000,0.275,1.200,100.000,0.000,39.482,0.395,0.687,0.959,1.017 
754,1.798, 100.000, -0.020,0.087,0.000,0.254,1.261,100.000,0.000,41.067,0.366,0.722,0.997,1.030 
755,1.844, 100.000, -0.020,0.088,0.000,0.274,1.222,100.000,0.000,38.950,0.377,0.719,1.123,0.960 
756,1.759, 100.000, -0.020,0.093,0.000,0.279,1.183,100.000,0.000,41.781,0.386,0.704,0.976,1.086 
757,1.821, 100.000, -0.020,0.090,0.000,0.257,1.184,100.000,0.000,44.198,0.379,0.677,1.064,1.125 
758,1.869, 100.000, -0.020,0.089,0.000,0.251,1.211,100.000,0.000,35.570,0.358,0.681,1.043,1.003 
759,1.855, 100.000, -0.020,0.089,0.000,0.268,1.151,100.000,0.000,40.933,0.355,0.635,1.078,1.025 
760,1.812, 100.000, -0.020,0.085,0.000,0.270,1.243,100.000,0.000,39.484,0.378,0.764,1.012,1.083 
761,1.756, 100.000, -0.020,0.091,0.000,0.265,1.271,100.000,0.000,42.988,0.378,0.752,0.992,0.998 
762,1.812, 100.000, -0.020,0.091,0.000,0.242,1.245,100.000,0.000,38.528,0.368,0.643,0.956,0.958 
763,1.745, 100.000, -0.020,0.093,0.000,0.271,1.206,100.000,0.000,38.223,0.365,0.725,0.999,0.946 
764,1.861, 100.000, -0.020,0.092,0.000,0.257,1.251,100.000,0.000,41.468,0.388,0.762,1.045,0.977 
765,1.776, 100.000, -0.020,0.092,0.000,0.258,1.233,100.000,0.000,40.411,0.368,0.721,0.992,1.054 
766,1.673, 100.000, -0.020,0.090,0.000,0.260,1.086,100.000,0.000,40.591,0.380,0.711,0.994,0.949 
767,1.879, 100.000, -0.020,0.090,0.000,0.267,1.198,100.000,0.000,38.448,0.381,0.628,0.988,1.030 
768,1.788, 100.000, -0.020,0.085,0.000,0.266,1.147,100.000,0.000,45.382,0.379,0.816,0.963,1.009 
769,1.797, 100.000, -0.020,0.092,0.000,0.249,1.192,100.000,0.000,40.294,0.364,0.637,1.062,1.052 
770,1.861, 100.000, -0.020,0.091,0.000,0.289,1.221,100.000,0.000,40.158,0.379,0.684,1.006,0.960 
771,1.748, 100.000, -0.020,0.090,0.000,0.270,1.182,100.000,0.000,37.286,0.378,0.740,1.021,0.959 
772,1.859, 100.000, -0.020,0.091,0.000,0.274,1.253,100.000,0.000,38.730,0.371,0.645,0.940,1.056 
773,1.830, 100.000, -0.020,0.089,0.000,0.266,1.246,100.000,0.000,42.317,0.388,0.619,1.013,1.058 
774,1.748, 100.000, -0.020,0.091,0.000,0.270,1.132,100.000,0.000,41.672,0.384,0.740,0.970,0.961 
775,1.774, 100.000, -0.020,0.087,0.000,0.260,1.154,100.000,0.000,40.826,0.365,0.731,0.990,0.988 
776,1.822, 100.000, -0.020,0.091,0.000,0.270,1.108,100.000,0.000,40.429,0.375,0.719,0.967,0.999 
777,1.776, 100.000, -0.020,0.090,0.000,0.280,1.264,100.000,0.000,39.521,0.363,0.695,1.071,1.054 
778,1.744, 100.000, -0.020,0.087,0.000,0.273,1.207,100.000,0.000,38.414,0.388,0.691,1.022,1.026 
779,1.792, 100.000, -0.020,0.091,0.000,0.286,1.195,100.000,0.000,39.540,0.389,0.740,0.966,1.075 
780,1.824, 100.000, -0.020,0.091,0.000,0.281,1.254,100.000,0.000,38.436,0.374,0.664,0.981,1.035 
781,1.807, 100.000, -0.020,0.092,0.000,0.259,1.161,100.000,0.000,36.821,0.362,0.736,1.080,0.998 
782,1.794, 100.000, -0.020,0.086,0.000,0.277,1.170,100.000,0.000,41.678,0.372,0.731,1.019,0.986 
783,1.774, 100.000, -0.020,0.089,0.000,0.280,1.133,100.000,0.000,39.142,0.375,0.681,1.047,0.939 
784,1.794, 100.000, -0.020,0.089,0.000,0.256,1.313,100.000,0.000,42.469,0.369,0.733,1.064,0.987 
785,1.850, 100.000, -0.020,0.092,0.000,0.252,1.102,100.000,0.000,42.410,0.387,0.695,1.054,1.038 
786,1.740, 100.000, -0.020,0.093,0.000,0.270,1.189,100.000,0.000,42.220,0.376,0.649,0.941,1.044 
787,1.826, 100.000, -0.020,0.086,0.000,0.257,1.217,100.000,0.000,43.499,0.374,0.705,0.980,1.012 
788,1.760, 100.000, -0.020,0.090,0.000,0.290,1.127,100.000,0.000,36.536,0.382,0.749,1.041,0.980 
789,1.817, 100.000, -0.020,0.094,0.000,0.272,1.204,100.000,0.000,38.249,0.384,0.679,1.029,1.111 
790,1.773, 100.000, -0.020,0.088,0.000,0.275,1.226,100.000,0.000,38.917,0.377,0.668,1.003,1.000 
791,1.827, 100.000, -0.020,0.095,0.000,0.287,1.273,100.000,0.000,41.741,0.379,0.747,0.957,0.943 
792,1.815, 100.000, -0.020,0.090,0.000,0.245,1.160,100.000,0.000,42.113,0.371,0.698,0.985,0.960 
793,1.781, 100.000, -0.020,0.089,0.000,0.271,1.209,100.000,0.000,39.197,0.377,0.747,1.002,1.011 
794,1.825, 100.000, -0.020,0.088,0.000,0.262,1.242,100.000,0.000,39.058,0.373,0.673,1.019,1.034 
795,1.784, 100.000, -0.020,0.090,0.000,0.261,1.206,100.000,0.000,42.553,0.391,0.768,0.933,1.043 
796,1.760, 100.000, -0.020,0.092,0.000,0.264,1.217,100.000,0.000,39.545,0.360,0.721,1.046,1.038 
797,1.808, 100.000, -0.020,0.086,0.000,0.272,1.266,100.000,0.000,38.656,0.366,0.762,1.023,1.069 
798,1.787, 100.000, -0.020,0.089,0.000,0.261,1.254,100.000,0.000,38.663,0.378,0.693,0.982,0.943 
799,1.803, 100.000, -0.020,0.090,0.000,0.258,1.168,100.000,0.000,43.000,0.372,0.693,0.956,0.980 
800,1.758, 100.000, -0.020,0.089,0.000,0.267,1.238,100.000,0.000,41.252,0.382,0.656,0.982,1.065 
801,1.763, 100.000, -0.020,0.089,0.000,0.284,1.234,100.000,0.000,41.090,0.381,0.685,1.012,1.009 
802,1.822, 100.000, -0.020,0.093,0.000,0.247,1.254,100.000,0.000,42.287,0.374,0.754,0.985,1.001 
803,1.853, 100.000, -0.020,0.091,0.000,0.277,1.134,100.000,0.000,39.187,0.380,0.710,1.000,0.982 
804,1.777, 100.000, -0.020,0.090,0.000,0.278,1.210,100.000,0.000,41.081,0.386,0.682,0.985,0.997 
805,1.804, 100.000, -0.020,0.085,0.000,0.257,1.224,100.000,0.000,41.783,0.384,0.660,0.992,0.963 
806,1.813, 100.000, -0.020,0.095,0.000,0.272,1.173,100.000,0.000,42.567,0.384,0.769,0.997,1.042 
807,1.848, 100.000, -0.020,0.087,0.000,0.261,1.167,100.000,0.000,37.823,0.373,0.766,0.911,1.010 
808,1.812, 100.000, -0.020,0.093,0.000,0.263,1.254,100.000,0.000,40.086,0.362,0.651,1.042,0.973 
809,1.894, 100.000, -0.020,0.088,0.000,0.270,1.170,100.000,0.000,36.071,0.376,0.737,1.018,1.008 
810,1.803, 100.000, -0.020,0.084,0.000,0.257,1.093,100.000,0.000,39.557,0.376,0.723,1.033,1.019 
811,1.743, 100.000, -0.020,0.087,0.000,0.258,1.171,100.000,0.000,42.450,0.385,0.767,0.985,0.933 
812,1.803, 100.000, -0.020,0.092,0.000,0.263,1.219,100.000,0.000,37.583,0.374,0.742,0.940,1.001 
813,1.784, 100.000, -0.020,0.089,0.000,0.290,1.193,100.000,0.000,37.327,0.368,0.746,1.016,1.000 
814,1.825, 100.000, -0.020,0.089,0.000,0.274,1.328,100.000,0.000,38.211,0.378,0.693,0.938,1.028 
815,1.785, 100.000, -0.020,0.092,0.000,0.262,1.256,100.000,0.000,40.775,0.384,0.714,1.023,0.971 
816,1.812, 100.000, -0.020,0.088,0.000,0.261,1.199,100.000,0.000,42.873,0.374,0.701,0.997,1.033 
817,1.809, 100.000, -0.020,0.093,0.000,0.263,1.283,100.000,0.000,35.503,0.383,0.697,0.935,1.011 
818,1.830, 100.000, -0.020,0.090,0.000,0.254,1.207,100.000,0.000,45.443,0.368,0.635,0.963,0.971 
819,1.817, 100.000, -0.020,0.091,0.000,0.268,1.225,100.000,0.000,40.320,0.382,0.716,0.967,1.029 
820,1.851, 100.000, -0.020,0.092,0.000,0.247,1.177,100.000,0.000,42.768,0.379,0.691,0.971,1.003 
821,1.732, 100.000, -0.020,0.087,0.000,0.262,1.117,100.000,0.000,37.384,0.379,0.699,0.972,1.040 
822,1.794, 100.000, -0.020,0.092,0.000,0.259,1.136,100.000,0.000,38.757,0.385,0.702,0.945,0.926 
823,1.857, 100.000, -0.020,0.085,0.000,0.266,1.276,100.000,0.000,38.230,0.377,0.698,1.066,1.034 
824,1.806, 100.000, -0.020,0.089,0.000,0.269,1.198,100.000,0.000,36.781,0.370,0.751,1.012,0.955 
825,1.767, 100.000, -0.020,0.090,0.000,0.277,1.185,100.000,0.000,40.783,0.367,0.739,0.935,1.041 
826,1.794, 100.000, -0.020,0.092,0.000,0.260,1.269,100.000,0.000,41.285,0.376,0.662,0.947,0.980 
827,1.752, 100.000, -0.020,0.088,0.000,0.257,1.302,100.000,0.000,36.279,0.374,0.716,0.951,1.008 
828,1.826, 100.000, -0.020,0.089,0.000,0.267,1.209,100.000,0.000,40.618,0.367,0.722,0.954,0.988 
829,1.832, 100.000, -0.020,0.090,0.000,0.262,1.266,100.000,0.000,40.803,0.391,0.659,1.038,0.943 
830,1.731, 100.000, -0.020,0.084,0.000,0.277,1.145,100.000,0.000,37.586,0.374,0.659,0.994,0.939 
831,1.771, 100.000, -0.020,0.086,0.000,0.270,1.195,100.000,0.000,47.239,0.372,0.740,0.978,0.924 
832,1.734, 100.000, -0.020,0.091,0.000,0.259,1.238,100.000,0.000,42.156,0.377,0.793,1.063,0.968 
833,1.775, 100.000, -0.020,0.090,0.000,0.268,1.266,100.000,0.000,43.629,0.378,0.710,1.016,0.942 
834,1.693, 100.000, -0.020,0.085,0.000,0.299,1.195,100.000,0.000,38.816,0.361,0.708,1.020,0.983 
835,1.678, 100.000, -0.020,0.086,0.000,0.278,1.119,100.000,0.000,42.636,0.361,0.683,1.065,1.031 
836,1.936, 100.000, -0.020,0.088,0.000,0.261,1.140,100.000,0.000,42.748,0.378,0.677,1.058,1.034 
837,1.836, 100.000, -0.020,0.091,0.000,0.258,1.264,100.000,0.000,38.995,0.390,0.621,0.945,0.988 
838,1.828, 100.000, -0.020,0.089,0.000,0.276,1.189,100.000,0.000,43.481,0.364,0.695,0.964,1.056 
839,1.790, 100.000, -0.020,0.089,0.000,0.258,1.208,100.000,0.000,42.359,0.389,0.758,0.993,1.024 
840,1.766, 100.000, -0.020,0.088,0.000,0.286,1.226,100.000,0.000,36.152,0.365,0.793,1.005,1.013 
841,1.871, 100.000, -0.020,0.091,0.000,0.269,1.306,100.000,0.000,41.339,0.372,0.682,0.975,0.928 
842,1.829, 100.000, -0.020,0.092,0.000,0.270,1.202,100.000,0.000,41.114,0.380,0.609,0.955,0.985 
843,1.816, 100.000, -0.020,0.090,0.000,0.262,1.216,100.000,0.000,39.531,0.377,0.798,1.050,0.973 
844,1.793, 100.000, -0.020,0.090,0.000,0.279,1.192,100.000,0.000,40.945,0.378,0.673,1.044,0.993 
845,1.799, 100.000, -0.020,0.086,0.000,0.267,1.279,100.000,0.000,40.147,0.390,0.754,1.025,0.944 
846,1.851, 100.000, -0.020,0.090,0.000,0.282,1.246,100.000,0.000,37.296,0.371,0.777,1.038,0.954 
847,1.764, 100.000, -0.020,0.088,0.000,0.265,1.216,100.000,0.000,39.903,0.391,0.672,0.999,0.995 
848,1.857, 100.000, -0.020,0.093,0.000,0.271,1.204,100.000,0.000,41.230,0.376,0.746,1.002,0.982 
849,1.860, 100.000, -0.020,0.088,0.000,0.278,1.181,100.000,0.000,39.292,0.377,0.633,1.021,1.042 
850,1.815, 100.000, -0.020,0.089,0.000,0.250,1.296,100.000,0.000,36.474,0.380,0.704,1.013,0.964 
851,1.880, 100.000, -0.020,0.088,0.000,0.272,1.148,100.000,0.000,42.311,0.373,0.702,1.031,1.004 
852,1.840, 100.000, -0.020,0.093,0.000,0.272,1.223,100.000,0.000,36.851,0.386,0.744,0.974,0.966 
853,1.852, 100.000, -0.020,0.088,0.000,0.260,1.324,100.000,0.000,41.371,0.377,0.686,0.959,0.985 
854,1.791, 100.000, -0.020,0.089,0.000,0.269,1.226,100.000,0.000,41.544,0.378,0.720,0.922,0.983 
855,1.780, 100.000, -0.020,0.092,0.000,0.267,1.150,100.000,0.000,38.783,0.385,0.717,0.977,0.964 
856,1.856, 100.000, -0.020,0.088,0.000,0.273,1.187,100.000,0.000,38.337,0.374,0.678,1.001,1.030 
857,1.814, 100.000, -0.020,0.088,0.000,0.271,1.221,100.000,0.000,38.454,0.383,0.694,0.995,0.943 
858,1.812, 100.000, -0.020,0.087,0.000,0.280,1.299,100.000,0.000,40.112,0.373,0.714,0.964,1.047 
859,1.690, 100.000, -0.020,0.086,0.000,0.275,1.175,100.000,0.000,40.492,0.377,0.643,0.958,1.034 
860,1.826, 100.000, -0.020,0.093,0.000,0.263,1.196,100.000,0.000,39.157,0.373,0.712,0.941,1.073 
861,1.819, 100.000, -0.020,0.087,0.000,0.280,1.190,100.000,0.000,38.683,0.382,0.657,1.066,1.022 
862,1.865, 100.000, -0.020,0.089,0.000,0.276,1.205,100.000,0.000,40.149,0.381,0.625,1.007,1.005 
863,1.815, 100.000, -0.020,0.095,0.000,0.249,1.188,100.000,0.000,42.246,0.368,0.644,1.009,1.000 
864,1.785, 100.000, -0.020,0.088,0.000,0.273,1.172,100.000,0.000,37.764,0.372,0.657,0.991,1.037 
865,1.842, 100.000, -0.020,0.091,0.000,0.267,1.201,100.000,0.000,42.192,0.385,0.699,0.973,1.032 
866,1.692, 100.000, -0.020,0.092,0.000,0.277,1.127,100.000,0.000,38.732,0.372,0.668,0.974,0.974 
867,1.740, 100.000, -0.020,0.092,0.000,0.267,1.240,100.000,0.000,42.989,0.382,0.805,1.046,0.944 
868,1.763, 100.000, -0.020,0.093,0.000,0.287,1.196,100.000,0.000,40.544,0.381,0.664,1.058,1.039 
869,1.831, 100.000, -0.020,0.092,0.000,0.286,1.255,100.000,0.000,39.040,0.372,0.723,0.992,1.015 
870,1.816, 100.000, -0.020,0.090,0.000,0.273,1.182,100.000,0.000,37.457,0.371,0.680,1.008,0.996 
871,1.777, 100.000, -0.020,0.087,0.000,0.264,1.273,100.000,0.000,42.037,0.369,0.715,0.990,0.991 
872,1.818, 100.000, -0.020,0.089,0.000,0.273,1.211,100.000,0.000,41.288,0.385,0.712,0.988,1.001 
873,1.843, 100.000, -0.020,0.086,0.000,0.259,1.171,100.000,0.000,39.718,0.373,0.724,0.968,0.964 
874,1.815, 100.000, -0.020,0.093,0.000,0.268,1.215,100.000,0.000,42.011,0.381,0.684,1.057,0.979 
875,1.811, 100.000, -0.020,0.089,0.000,0.276,1.106,100.000,0.000,41.433,0.365,0.662,0.915,1.017 
876,1.778, 100.000, -0.020,0.095,0.000,0.277,1.142,100.000,0.000,38.726,0.369,0.699,1.056,0.975 
877,1.791, 100.000, -0.020,0.089,0.000,0.259,1.291,100.000,0.000,38.431,0.375,0.650,0.933,1.078 
878,1.815, 100.000, -0.020,0.089,0.000,0.286,1.110,100.000,0.000,39.541,0.379,0.762,0.975,1.034 
879,1.748, 100.000, -0.020,0.091,0.000,0.256,1.174,100.000,0.000,38.844,0.368,0.599,1.047,1.067 
880,1.758, 100.000, -0.020,0.095,0.000,0.256,1.231,100.000,0.000,36.779,0.385,0.731,1.080,1.028 
881,1.772, 100.000, -0.020,0.087,0.000,0.271,1.214,100.000,0.000,37.917,0.367,0.655,1.002,1.014 
882,1.782, 100.000, -0.020,0.089,0.000,0.290,1.246,100.000,0.000,38.934,0.387,0.690,0.966,1.017 
883,1.829, 100.000, -0.020,0.086,0.000,0.269,1.204,100.000,0.000,42.055,0.366,0.715,0.938,0.987 
884,1.726, 100.000, -0.020,0.088,0.000,0.272,1.272,100.000,0.000,39.209,0.376,0.712,1.039,0.992 
885,1.756, 100.000, -0.020,0.087,0.000,0.270,1.195,100.000,0.000,39.632,0.401,0.680,1.064,1.087 
